ii,id,source_url,xiaoqu_url,total_price,unit_price,down_payment,monthly_cost,lat,lng
2157,2157,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,0,0,0,0,0,0
2158,2158,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,0,0,0,0,0,0
2159,2159,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,0,0,0,0,0,0
2160,2160,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,0,0,0,0,0,0
2161,2161,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,0,0,0,0,0,0
2162,2162,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,0,0,0,0,0,0
2163,2163,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,0,0,0,0,0,0
2164,2164,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,0,0,0,0,0,0
2165,2165,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,0,0,0,0,0,0
2166,2166,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,0,0,0,0,0,0
2167,2167,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,0,0,0,0,0,0
2168,2168,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,0,0,0,0,0,0
2169,2169,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,0,0,0,0,0,0
2170,2170,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,0,0,0,0,0,0
2171,2171,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,0,0,0,0,0,0
2172,2172,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,0,0,0,0,0,0
2173,2173,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,0,0,0,0,0,0
2174,2174,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,0,0,0,0,0,0
2175,2175,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,0,0,0,0,0,0
2176,2176,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,0,0,0,0,0,0
2177,2177,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,0,0,0,0,0,0
2178,2178,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,0,0,0,0,0,0
2179,2179,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,0,0,0,0,0,0
2180,2180,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,0,0,0,0,0,0
2181,2181,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,0,0,0,0,0,0
2182,2182,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,0,0,0,0,0,0
2183,2183,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,0,0,0,0,0,0
2184,2184,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,0,0,0,0,0,0
2185,2185,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,0,0,0,0,0,0
2186,2186,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,0,0,0,0,0,0
2187,2187,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,0,0,0,0,0,0
2188,2188,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,0,0,0,0,0,0
2189,2189,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,0,0,0,0,0,0
2190,2190,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,0,0,0,0,0,0
2191,2191,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,0,0,0,0,0,0
2192,2192,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,0,0,0,0,0,0
2193,2193,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,0,0,0,0,0,0
2194,2194,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,0,0,0,0,0,0
2195,2195,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,0,0,0,0,0,0
2196,2196,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,0,0,0,0,0,0
2197,2197,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,0,0,0,0,0,0
2198,2198,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,0,0,0,0,0,0
2199,2199,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,0,0,0,0,0,0
2200,2200,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,0,0,0,0,0,0
2201,2201,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,0,0,0,0,0,0
2202,2202,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,0,0,0,0,0,0
2203,2203,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,0,0,0,0,0,0
2204,2204,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,0,0,0,0,0,0
2205,2205,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,0,0,0,0,0,0
2206,2206,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,0,0,0,0,0,0
2207,2207,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,0,0,0,0,0,0
2208,2208,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,0,0,0,0,0,0
2209,2209,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,0,0,0,0,0,0
2210,2210,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,0,0,0,0,0,0
2211,2211,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,0,0,0,0,0,0
2212,2212,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,0,0,0,0,0,0
2213,2213,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,0,0,0,0,0,0
2214,2214,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,0,0,0,0,0,0
2215,2215,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,0,0,0,0,0,0
2216,2216,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,0,0,0,0,0,0
2217,2217,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,0,0,0,0,0,0
2218,2218,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,0,0,0,0,0,0
2219,2219,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2220,2220,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2221,2221,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2222,2222,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2223,2223,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2224,2224,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2225,2225,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2226,2226,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2227,2227,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2228,2228,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2229,2229,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2230,2230,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2231,2231,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2232,2232,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2233,2233,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2234,2234,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2235,2235,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2236,2236,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2237,2237,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2238,2238,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2239,2239,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2240,2240,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2241,2241,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2242,2242,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2243,2243,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2244,2244,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2245,2245,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2246,2246,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2247,2247,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2248,2248,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2249,2249,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2250,2250,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2251,2251,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2252,2252,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2253,2253,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2254,2254,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2255,2255,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2256,2256,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2257,2257,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2258,2258,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2259,2259,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2260,2260,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2261,2261,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2262,2262,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2263,2263,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2264,2264,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2265,2265,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2266,2266,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2267,2267,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2268,2268,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2269,2269,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2270,2270,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2271,2271,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2272,2272,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2273,2273,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2274,2274,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2275,2275,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2276,2276,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2277,2277,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2278,2278,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2279,2279,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2280,2280,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2281,2281,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2282,2282,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2283,2283,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2284,2284,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2285,2285,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2286,2286,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2287,2287,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2288,2288,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2289,2289,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2290,2290,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2291,2291,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2292,2292,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2293,2293,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2294,2294,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2295,2295,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2296,2296,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2297,2297,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2298,2298,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2299,2299,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2300,2300,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2301,2301,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2302,2302,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2303,2303,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2304,2304,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2305,2305,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2306,2306,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2307,2307,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2308,2308,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2309,2309,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2310,2310,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2311,2311,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2312,2312,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2313,2313,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2314,2314,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2315,2315,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2316,2316,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2317,2317,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2318,2318,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2319,2319,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2320,2320,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2321,2321,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2322,2322,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2323,2323,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2324,2324,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2325,2325,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2326,2326,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2327,2327,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2328,2328,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2329,2329,http://cq.lianjia.com/ershoufang/CQYB92094355.html,http://cq.lianjia.com/xiaoqu/3611056763470/,0,0,0,0,0,0
2330,2330,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2331,2331,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2332,2332,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2333,2333,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2334,2334,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2335,2335,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2336,2336,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2337,2337,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2338,2338,http://cq.lianjia.com/ershoufang/CQYB92410176.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2339,2339,http://cq.lianjia.com/ershoufang/CQYB92395798.html,http://cq.lianjia.com/xiaoqu/3611056706297/,0,0,0,0,0,0
2340,2340,http://cq.lianjia.com/ershoufang/CQYB92420632.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2341,2341,http://cq.lianjia.com/ershoufang/CQJB90406223.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
2342,2342,http://cq.lianjia.com/ershoufang/CQYB90697564.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2343,2343,http://cq.lianjia.com/ershoufang/CQYB90742497.html,http://cq.lianjia.com/xiaoqu/3611057097986/,0,0,0,0,0,0
2344,2344,http://cq.lianjia.com/ershoufang/CQYB90482175.html,http://cq.lianjia.com/xiaoqu/3611057094331/,0,0,0,0,0,0
2345,2345,http://cq.lianjia.com/ershoufang/CQYB92361281.html,http://cq.lianjia.com/xiaoqu/3611056766164/,0,0,0,0,0,0
2346,2346,http://cq.lianjia.com/ershoufang/CQYB90292742.html,http://cq.lianjia.com/xiaoqu/3611057096729/,0,0,0,0,0,0
2347,2347,http://cq.lianjia.com/ershoufang/CQYB91733401.html,http://cq.lianjia.com/xiaoqu/3611057092466/,0,0,0,0,0,0
2348,2348,http://cq.lianjia.com/ershoufang/CQJB91731995.html,http://cq.lianjia.com/xiaoqu/3611099824838/,0,0,0,0,0,0
